gs_name,contrast,Direction_stage_only,Direction_nonE_restricted,PValue_stage_only,PValue_nonE_restricted,FDR_stage_only,FDR_nonE_restricted,NGenes_stage_only,NGenes_nonE_restricted,stable_FDR05
REACTOME_DEFECTIVE_B4GALT7_CAUSES_EDS_PROGEROID_TYPE,early_wound_vs_normal_skin,Up,Up,0.1438376061344069,0.14503153146562572,0.3870768961567202,0.38915029902747456,18,18,FALSE
REACTOME_HDR_THROUGH_HOMOLOGOUS_RECOMBINATION_HRR,early_wound_vs_normal_skin,Up,Up,0.14430782370775663,0.1681296653679343,0.3872540947636429,0.41703417671560494,70,70,FALSE
REACTOME_MRNA_EDITING,early_wound_vs_normal_skin,Up,Up,0.14438245363904736,0.1694309713269412,0.3872540947636429,0.41856737271359934,7,7,FALSE
REACTOME_ACTIVATION_OF_NF_KAPPAB_IN_B_CELLS,early_wound_vs_normal_skin,Up,Up,0.14469888931246497,0.13835137130276662,0.3872540947636429,0.38074792851364153,54,54,FALSE
REACTOME_PURINE_RIBONUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHESIS,early_wound_vs_normal_skin,Up,Up,0.14474622584473487,0.1348943366046216,0.3872540947636429,0.3770338863441122,11,11,FALSE
REACTOME_DEACTIVATION_OF_THE_BETA_CATENIN_TRANSACTIVATING_COMPLEX,early_wound_vs_normal_skin,Down,Down,0.14538976067532097,0.15373139484141024,0.3882704882265034,0.3984516585673959,43,43,FALSE
REACTOME_RUNX1_AND_FOXP3_CONTROL_THE_DEVELOPMENT_OF_REGULATORY_T_LYMPHOCYTES_TREGS,early_wound_vs_normal_skin,Up,Up,0.14554862153866205,0.14301059629175145,0.3882704882265034,0.3857509998290762,8,8,FALSE
REACTOME_CRISTAE_FORMATION,early_wound_vs_normal_skin,Up,Up,0.14577768664825252,0.14842227905990155,0.3882869184391568,0.39243899862160625,33,33,FALSE
REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_CDK5,early_wound_vs_normal_skin,Down,Down,0.14597729088218572,0.1703940685644789,0.3882869184391568,0.41951862284617436,6,6,FALSE
REACTOME_CD209_DC_SIGN_SIGNALING,early_wound_vs_normal_skin,Up,Up,0.146915714224938,0.17709736531560324,0.390218327666815,0.4314029913914671,20,20,FALSE
REACTOME_SIGNAL_AMPLIFICATION,early_wound_vs_normal_skin,Up,Up,0.1474879590487669,0.15111499300298104,0.39093780869047073,0.3964858110340003,29,29,FALSE
REACTOME_BETA_DEFENSINS,early_wound_vs_normal_skin,Up,Up,0.14761199087659777,0.15826951690504976,0.39093780869047073,0.4034665354666872,10,10,FALSE
REACTOME_FORMATION_OF_ATP_BY_CHEMIOSMOTIC_COUPLING,early_wound_vs_normal_skin,Up,Up,0.1481988307513669,0.15456802641923464,0.391927267512248,0.3984516585673959,20,20,FALSE
REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION,early_wound_vs_normal_skin,Down,Down,0.15066855142260252,0.14240940829125914,0.39788620332578084,0.38549115234069853,282,282,FALSE
REACTOME_INTERLEUKIN_1_SIGNALING,early_wound_vs_normal_skin,Up,Up,0.1516397696111231,0.16712327121137338,0.399685037108927,0.4154506836916238,101,101,FALSE
REACTOME_ADP_SIGNALLING_THROUGH_P2Y_PURINOCEPTOR_1,early_wound_vs_normal_skin,Up,Up,0.1517846332437601,0.1475959401341548,0.399685037108927,0.3923933946180556,22,22,FALSE
REACTOME_DEVELOPMENTAL_CELL_LINEAGES_OF_THE_INTEGUMENTARY_SYSTEM,early_wound_vs_normal_skin,Down,Down,0.15222834622457307,0.2581745884015924,0.40026708907018166,0.5249169175687244,68,68,FALSE
REACTOME_RAS_ACTIVATION_UPON_CA2_INFLUX_THROUGH_NMDA_RECEPTOR,early_wound_vs_normal_skin,Down,Down,0.15244121999408441,0.1564948097671231,0.40026708907018166,0.4011680060696963,19,19,FALSE
REACTOME_REGULATION_OF_RAS_BY_GAPS,early_wound_vs_normal_skin,Up,Up,0.15328840830898516,0.14172574616613542,0.4019173958229882,0.3853430790730132,55,55,FALSE
REACTOME_PHOSPHOLIPID_METABOLISM,early_wound_vs_normal_skin,Down,Down,0.15395864907752255,0.15454088875271987,0.40309971083260177,0.3984516585673959,201,201,FALSE
REACTOME_CO_STIMULATION_BY_ICOS,early_wound_vs_normal_skin,Up,Up,0.15557711190194054,0.19919860834313213,0.40675779754732105,0.45823159215854425,11,11,FALSE
REACTOME_GLUCAGON_TYPE_LIGAND_RECEPTORS,early_wound_vs_normal_skin,Up,Up,0.15628206122726515,0.14814084679909206,0.4075765900038362,0.3923933946180556,25,25,FALSE
REACTOME_POLO_LIKE_KINASE_MEDIATED_EVENTS,early_wound_vs_normal_skin,Up,Up,0.15633378452269017,0.1670153285674449,0.4075765900038362,0.4154506836916238,16,16,FALSE
REACTOME_GBP_MEDIATED_HOST_DEFENSE,early_wound_vs_normal_skin,Up,Up,0.15699614245914675,0.1652844627887156,0.4087236683284869,0.41385673634123493,14,14,FALSE
REACTOME_STAT3_NUCLEAR_EVENTS_DOWNSTREAM_OF_ALK_SIGNALING,early_wound_vs_normal_skin,Up,Up,0.15807265166163142,0.17632726419481815,0.4109441778699838,0.43055486899282996,11,11,FALSE
REACTOME_CREB3_FACTORS_ACTIVATE_GENES,early_wound_vs_normal_skin,Up,Up,0.15832246515596715,0.14665967857921727,0.4110122753625249,0.39186899463588903,8,8,FALSE
REACTOME_FORMATION_OF_INTERMEDIATE_MESODERM,early_wound_vs_normal_skin,Up,Up,0.15934433313881166,0.1593287968313228,0.41220793018583474,0.4052332779586309,6,6,FALSE
REACTOME_CYTOCHROME_P450_ARRANGED_BY_SUBSTRATE_TYPE,early_wound_vs_normal_skin,Down,Down,0.15967254889318036,0.11624960177194037,0.41220793018583474,0.3435157042714251,48,48,FALSE
REACTOME_COPI_DEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC,early_wound_vs_normal_skin,Up,Up,0.15969564616774987,0.14668436795946227,0.41220793018583474,0.39186899463588903,94,94,FALSE
REACTOME_TRAF6_MEDIATED_IRF7_ACTIVATION_IN_TLR7_8_OR_9_SIGNALING,early_wound_vs_normal_skin,Up,Up,0.15975002464241875,0.1845730360339174,0.41220793018583474,0.44000679666710785,13,13,FALSE
REACTOME_PI_3K_CASCADE_FGFR1,early_wound_vs_normal_skin,Up,Up,0.16037490843618507,0.16387872577989673,0.41220793018583474,0.4120507496353628,14,14,FALSE
REACTOME_ACYL_CHAIN_REMODELLING_OF_PE,early_wound_vs_normal_skin,Down,Down,0.1605693504392071,0.19048291432010572,0.41220793018583474,0.4457206614397874,26,26,FALSE
REACTOME_FORMATION_OF_DEFINITIVE_ENDODERM,early_wound_vs_normal_skin,Up,Up,0.1606899366437579,0.14160448408506143,0.41220793018583474,0.3853430790730132,12,12,FALSE
REACTOME_REGULATION_OF_LIPID_METABOLISM_BY_PPARALPHA,early_wound_vs_normal_skin,Down,Down,0.1607771570214921,0.15432648605520857,0.41220793018583474,0.3984516585673959,109,109,FALSE
REACTOME_MAPK6_MAPK4_SIGNALING,early_wound_vs_normal_skin,Up,Up,0.160801461340176,0.13818927216762997,0.41220793018583474,0.38074792851364153,75,75,FALSE
REACTOME_METHYLATION,early_wound_vs_normal_skin,Up,Up,0.16106691729283465,0.16262396223864392,0.41231336209502795,0.410580827739873,12,12,FALSE
REACTOME_FGFR1_MUTANT_RECEPTOR_ACTIVATION,early_wound_vs_normal_skin,Up,Up,0.16132931869403147,0.1633951783734725,0.41241069229433913,0.41139772308279793,25,25,FALSE
REACTOME_ZINC_INFLUX_INTO_CELLS_BY_THE_SLC39_GENE_FAMILY,early_wound_vs_normal_skin,Up,Up,0.16235540989419825,0.17050076782703605,0.4144572824799116,0.41951862284617436,10,10,FALSE
REACTOME_SIGNALING_BY_BRAF_AND_RAF1_FUSIONS,early_wound_vs_normal_skin,Up,Up,0.1628292610460565,0.15982858254121166,0.4147063476488236,0.4052332779586309,62,62,FALSE
REACTOME_TCF_DEPENDENT_SIGNALING_IN_RESPONSE_TO_WNT,early_wound_vs_normal_skin,Down,Down,0.16302200100165412,0.16297281335557567,0.4147063476488236,0.4108971617936188,178,178,FALSE
REACTOME_PHOSPHATE_BOND_HYDROLYSIS_BY_NTPDASE_PROTEINS,early_wound_vs_normal_skin,Up,Up,0.16312986362899862,0.14218414365547358,0.4147063476488236,0.3854806970766962,7,7,FALSE
REACTOME_CONDENSATION_OF_PROMETAPHASE_CHROMOSOMES,early_wound_vs_normal_skin,Up,Up,0.16410631327009484,0.18813692120642225,0.416612436174633,0.44389686929063427,11,11,FALSE
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX2,early_wound_vs_normal_skin,Up,Up,0.16440623622570358,0.12908526311343388,0.41679815473495613,0.3666167178010417,103,103,FALSE
REACTOME_ACTIVATION_OF_TRKA_RECEPTORS,early_wound_vs_normal_skin,Up,Up,0.16472198575577138,0.14004117102776548,0.4170234295029033,0.38302927432891803,6,6,FALSE
REACTOME_UB_SPECIFIC_PROCESSING_PROTEASES,early_wound_vs_normal_skin,Down,Down,0.1672003017956074,0.14300703798047895,0.42271548101833073,0.3857509998290762,162,162,FALSE
REACTOME_ACTIVATION_OF_IRF3_IRF7_MEDIATED_BY_TBK1_IKK_IKBKE,early_wound_vs_normal_skin,Up,Up,0.16798040736720413,0.22198203724554438,0.424104380138628,0.48227303127341675,17,17,FALSE
REACTOME_GLI_PROTEINS_BIND_PROMOTERS_OF_HH_RESPONSIVE_GENES_TO_PROMOTE_TRANSCRIPTION,early_wound_vs_normal_skin,Down,Down,0.16888352797350806,0.18537170936804775,0.42579962196887217,0.4407674020937539,6,6,FALSE
REACTOME_NEGATIVE_FEEDBACK_REGULATION_OF_MAPK_PATHWAY,early_wound_vs_normal_skin,Down,Down,0.1696081454828985,0.15088341355200413,0.42691906698918375,0.3964858110340003,6,6,FALSE
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS,early_wound_vs_normal_skin,Down,Down,0.16979207724107362,0.14313502822819912,0.42691906698918375,0.3857509998290762,27,27,FALSE
REACTOME_IKK_COMPLEX_RECRUITMENT_MEDIATED_BY_RIP1,early_wound_vs_normal_skin,Up,Up,0.17026569645332112,0.21133605692341298,0.42752506841694565,0.46917371019857806,22,22,FALSE
REACTOME_IRF3_MEDIATED_INDUCTION_OF_TYPE_I_IFN,early_wound_vs_normal_skin,Up,Up,0.17055505703233895,0.14027938320675654,0.42766738721069436,0.3831107077771449,12,12,FALSE
REACTOME_TRANSLESION_SYNTHESIS_BY_POLK,early_wound_vs_normal_skin,Up,Up,0.17160377591146966,0.1809916480113995,0.42971081760937496,0.43599298695275523,17,17,FALSE
REACTOME_HIV_INFECTION,early_wound_vs_normal_skin,Up,Up,0.17198454887820472,0.19620082311531242,0.43003689373700255,0.45303657397731684,217,217,FALSE
REACTOME_RHO_GTPASES_ACTIVATE_NADPH_OXIDASES,early_wound_vs_normal_skin,Up,Up,0.1724108506854548,0.21095454974529843,0.43003689373700255,0.46917371019857806,23,23,FALSE
REACTOME_REGULATION_OF_PTEN_STABILITY_AND_ACTIVITY,early_wound_vs_normal_skin,Up,Up,0.1724480800382988,0.1704128773255814,0.43003689373700255,0.41951862284617436,56,56,FALSE
REACTOME_INTEGRATION_OF_ENERGY_METABOLISM,early_wound_vs_normal_skin,Up,Up,0.1726698735461958,0.1448478861755258,0.43003689373700255,0.38915029902747456,98,98,FALSE
REACTOME_RAC2_GTPASE_CYCLE,early_wound_vs_normal_skin,Up,Up,0.17311939582166308,0.16879488984735894,0.4300708593573712,0.41811995625262227,88,88,FALSE
REACTOME_SHC_MEDIATED_CASCADE_FGFR3,early_wound_vs_normal_skin,Up,Up,0.17315148853343562,0.11150734293839265,0.4300708593573712,0.3382021391431777,12,12,FALSE
REACTOME_ANTIGEN_PRESENTATION_FOLDING_ASSEMBLY_AND_PEPTIDE_LOADING_OF_CLASS_I_MHC,early_wound_vs_normal_skin,Up,Up,0.17395409622292923,0.17431187412114277,0.4314812805097759,0.42718029951288056,29,29,FALSE
REACTOME_RESOLUTION_OF_AP_SITES_VIA_THE_MULTIPLE_NUCLEOTIDE_PATCH_REPLACEMENT_PATHWAY,early_wound_vs_normal_skin,Up,Up,0.17494272788147797,0.19603716254007136,0.43278910554200345,0.45303657397731684,25,25,FALSE
REACTOME_SIGNALING_BY_ALK,early_wound_vs_normal_skin,Up,Up,0.1749522880401026,0.15389503422265188,0.43278910554200345,0.3984516585673959,29,29,FALSE
REACTOME_TRYPTOPHAN_CATABOLISM,early_wound_vs_normal_skin,Up,Up,0.177358202020661,0.22379076818832622,0.4381510420886759,0.4846940120150496,13,13,FALSE
REACTOME_FORMATION_OF_THE_POLYBROMO_BAF_PBAF_COMPLEX,early_wound_vs_normal_skin,Down,Down,0.17798497744857814,0.17720851931477566,0.4386537964668579,0.4314029913914671,18,18,FALSE
REACTOME_DAG1_CORE_M3_GLYCOSYLATIONS,early_wound_vs_normal_skin,Down,Down,0.17803902729285964,0.19052146892776609,0.4386537964668579,0.4457206614397874,6,6,FALSE
REACTOME_DEFECTIVE_C1GALT1C1_CAUSES_TNPS,early_wound_vs_normal_skin,Up,Up,0.17869896459288132,0.14808836389664423,0.43969035732492084,0.3923933946180556,13,13,FALSE
REACTOME_FASL_CD95L_SIGNALING,early_wound_vs_normal_skin,Up,Up,0.17988412628406067,0.18794492985263286,0.4420147381151116,0.44389686929063427,5,5,FALSE
REACTOME_TRANSCRIPTIONAL_ACTIVATION_OF_MITOCHONDRIAL_BIOGENESIS,early_wound_vs_normal_skin,Down,Down,0.18076249627891475,0.19378828385415023,0.44355954986285817,0.45029439408840466,54,54,FALSE
REACTOME_POSITIVE_REGULATION_OF_CDH1_GENE_TRANSCRIPTION,early_wound_vs_normal_skin,Down,Down,0.18099546376340783,0.1989130820104507,0.44355954986285817,0.45814817635991023,11,11,FALSE
REACTOME_SLC_MEDIATED_TRANSPORT_OF_INORGANIC_ANIONS,early_wound_vs_normal_skin,Up,Up,0.18137586971153072,0.13586226108542562,0.44380540107037914,0.3777834128215012,29,29,FALSE
REACTOME_APOBEC3G_MEDIATED_RESISTANCE_TO_HIV_1_INFECTION,early_wound_vs_normal_skin,Up,Up,0.18157870598744566,0.20595184889850393,0.44380540107037914,0.46490663867094734,5,5,FALSE
REACTOME_LIPOPHAGY,early_wound_vs_normal_skin,Up,Up,0.18204778883318506,0.16509636804544411,0.4443610038185845,0.41385673634123493,9,9,FALSE
REACTOME_ALPHA_DEFENSINS,early_wound_vs_normal_skin,Up,Up,0.18230938134394278,0.24751349823676733,0.44440934072966426,0.5128859185560072,5,5,FALSE
REACTOME_G_ALPHA_12_13_SIGNALLING_EVENTS,early_wound_vs_normal_skin,Up,Up,0.18265013564399926,0.18724845637540322,0.4446502639916167,0.44389686929063427,77,77,FALSE
REACTOME_ACTIVATION_OF_PPARGC1A_PGC_1ALPHA_BY_PHOSPHORYLATION,early_wound_vs_normal_skin,Up,Up,0.18342128204462568,0.15043322046415958,0.44593692645241007,0.3964858110340003,10,10,FALSE
REACTOME_SNRNP_ASSEMBLY,early_wound_vs_normal_skin,Up,Up,0.18407353454997694,0.17639163022393958,0.4468425286926589,0.43055486899282996,54,54,FALSE
REACTOME_RAS_PROCESSING,early_wound_vs_normal_skin,Down,Down,0.18427999823124888,0.17348170270326793,0.4468425286926589,0.42622483101661657,23,23,FALSE
REACTOME_ASPIRIN_ADME,early_wound_vs_normal_skin,Down,Down,0.18496198634718117,0.15229542034276616,0.4475382023729239,0.3964858110340003,21,21,FALSE
REACTOME_G1_S_DNA_DAMAGE_CHECKPOINTS,early_wound_vs_normal_skin,Up,Up,0.18525127509973716,0.1801500776109326,0.4475382023729239,0.435096570563754,66,66,FALSE
REACTOME_CDC42_GTPASE_CYCLE,early_wound_vs_normal_skin,Up,Up,0.1852973732349266,0.2025149774160652,0.4475382023729239,0.46469728900215707,153,153,FALSE
REACTOME_MUCOPOLYSACCHARIDOSES,early_wound_vs_normal_skin,Up,Up,0.1861798959166316,0.17519265453421234,0.44783513643983713,0.4287671092328659,11,11,FALSE
REACTOME_LIGAND_RECEPTOR_INTERACTIONS,early_wound_vs_normal_skin,Down,Down,0.1863374159915359,0.16416971667615915,0.44783513643983713,0.4122184962442357,5,5,FALSE
REACTOME_REGULATION_OF_MITF_M_DEPENDENT_GENES_INVOLVED_IN_CELL_CYCLE_AND_PROLIFERATION,early_wound_vs_normal_skin,Up,Up,0.18657483400744462,0.16904298568418066,0.44783513643983713,0.41817093901416424,18,18,FALSE
REACTOME_RND1_GTPASE_CYCLE,early_wound_vs_normal_skin,Down,Down,0.1865863888458823,0.22559665086142827,0.44783513643983713,0.4877644531305706,41,41,FALSE
REACTOME_DEGRADATION_OF_AXIN,early_wound_vs_normal_skin,Up,Up,0.186714974476377,0.16725537346731506,0.44783513643983713,0.4154506836916238,42,42,FALSE
REACTOME_FORMATION_OF_THE_BETA_CATENIN_TCF_TRANSACTIVATING_COMPLEX,early_wound_vs_normal_skin,Down,Down,0.1868822359354489,0.16726523717725875,0.44783513643983713,0.4154506836916238,57,57,FALSE
REACTOME_MATURATION_OF_TCA_ENZYMES_AND_REGULATION_OF_TCA_CYCLE,early_wound_vs_normal_skin,Up,Up,0.18728233442089132,0.2182517917269566,0.44820954513749767,0.4758562196846337,20,20,FALSE
REACTOME_BETA_OXIDATION_OF_PRISTANOYL_COA,early_wound_vs_normal_skin,Down,Down,0.18758960751295511,0.1598017136914254,0.44829776250692577,0.4052332779586309,9,9,FALSE
REACTOME_STAT5_ACTIVATION,early_wound_vs_normal_skin,Up,Up,0.1878070060556762,0.21562791889040162,0.44829776250692577,0.4735055136446334,7,7,FALSE
REACTOME_REGULATION_OF_TP53_ACTIVITY,early_wound_vs_normal_skin,Down,Down,0.18821061442690717,0.18935595485492496,0.4486784816039629,0.4450591368585065,159,159,FALSE
REACTOME_ADVANCED_GLYCOSYLATION_ENDPRODUCT_RECEPTOR_SIGNALING,early_wound_vs_normal_skin,Up,Up,0.18916980914554096,0.21186843278825884,0.44966148026663794,0.46917371019857806,13,13,FALSE
REACTOME_VIRAL_INFECTION_PATHWAYS,early_wound_vs_normal_skin,Up,Up,0.189176602065263,0.20531911457951563,0.44966148026663794,0.46490663867094734,1027,1027,FALSE
REACTOME_LEUKOTRIENE_RECEPTORS,early_wound_vs_normal_skin,Down,Down,0.18949480530434243,0.21443667384804918,0.44966148026663794,0.47201749285355016,5,5,FALSE
REACTOME_ANCHORING_FIBRIL_FORMATION,early_wound_vs_normal_skin,Up,Up,0.18975251723755135,0.09635287626212112,0.44966148026663794,0.31606836939384303,15,15,FALSE
REACTOME_BUDDING_AND_MATURATION_OF_HIV_VIRION,early_wound_vs_normal_skin,Down,Down,0.1901270949183658,0.15514740968031981,0.44966148026663794,0.3988264881012976,28,28,FALSE
REACTOME_RAF_INDEPENDENT_MAPK1_3_ACTIVATION,early_wound_vs_normal_skin,Up,Up,0.19030727105031556,0.2095185294362047,0.44966148026663794,0.4679162297736868,23,23,FALSE
REACTOME_ASSEMBLY_AND_CELL_SURFACE_PRESENTATION_OF_NMDA_RECEPTORS,early_wound_vs_normal_skin,Down,Down,0.19047778785455102,0.18426812618791424,0.44966148026663794,0.4398504103030992,39,39,FALSE
REACTOME_TRNA_MODIFICATION_IN_THE_MITOCHONDRION,early_wound_vs_normal_skin,Down,Down,0.19058013771910282,0.17975668607728232,0.44966148026663794,0.435096570563754,11,11,FALSE
REACTOME_COPI_INDEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC,early_wound_vs_normal_skin,Down,Down,0.19130008208194557,0.19332624871138032,0.45078147547002045,0.45029439408840466,49,49,FALSE
REACTOME_DEVELOPMENTAL_LINEAGE_OF_MAMMARY_GLAND_ALVEOLAR_CELLS,early_wound_vs_normal_skin,Up,Up,0.19194184417546353,0.13345546588690177,0.4517146089558284,0.3750629148319961,14,14,FALSE
REACTOME_UPTAKE_OF_DIETARY_COBALAMINS_INTO_ENTEROCYTES,early_wound_vs_normal_skin,Down,Down,0.19328199730252232,0.20934852257123437,0.454286842764752,0.4679162297736868,6,6,FALSE
REACTOME_MICRORNA_MIRNA_BIOGENESIS,early_wound_vs_normal_skin,Down,Down,0.19380787530115093,0.18778299839362564,0.45494109170308483,0.44389686929063427,25,25,FALSE
REACTOME_DISORDERS_OF_TRANSMEMBRANE_TRANSPORTERS,early_wound_vs_normal_skin,Up,Up,0.1941266937577461,0.1801757206750057,0.45510824378410375,0.435096570563754,143,143,FALSE
REACTOME_METABOLISM_OF_COFACTORS,early_wound_vs_normal_skin,Up,Up,0.19547696349286092,0.2046203185499128,0.45769001133742465,0.46490663867094734,25,25,FALSE
REACTOME_DISORDERS_OF_DEVELOPMENTAL_BIOLOGY,early_wound_vs_normal_skin,Down,Down,0.19604215592966542,0.19649597393808424,0.45842936717395044,0.45314880815332353,18,18,FALSE
REACTOME_TICAM1_TRAF6_DEPENDENT_INDUCTION_OF_TAK1_COMPLEX,early_wound_vs_normal_skin,Down,Down,0.1972337946740407,0.19296811197541264,0.46031131204072784,0.45009567234874165,11,11,FALSE
REACTOME_TRANSPORT_AND_METABOLISM_OF_PAPS,early_wound_vs_normal_skin,Up,Up,0.19734783127752642,0.20546715786342076,0.46031131204072784,0.46490663867094734,7,7,FALSE
REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_METHYLATION,early_wound_vs_normal_skin,Down,Down,0.19797761862974383,0.20401014701290743,0.4611950101919761,0.46490663867094734,19,19,FALSE
REACTOME_ORGANIC_ANION_TRANSPORT_BY_SLCO_TRANSPORTERS,early_wound_vs_normal_skin,Up,Up,0.19922639194721756,0.2101039190776043,0.4633832427589794,0.46865413017553,7,7,FALSE
REACTOME_MITOTIC_PROMETAPHASE,early_wound_vs_normal_skin,Up,Up,0.19942118880432685,0.20614739418760725,0.4633832427589794,0.46490663867094734,198,198,FALSE
REACTOME_SYNTHESIS_OF_IP2_IP_AND_INS_IN_THE_CYTOSOL,early_wound_vs_normal_skin,Down,Down,0.20111538829658104,0.24036036267055413,0.466527927493735,0.5078081159849929,13,13,FALSE
REACTOME_FORMATION_OF_THE_CANONICAL_BAF_CBAF_COMPLEX,early_wound_vs_normal_skin,Down,Down,0.20128217981639382,0.20529368546912202,0.466527927493735,0.46490663867094734,18,18,FALSE
REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION_INITIATION_FROM_TYPE_1_PROMOTER,early_wound_vs_normal_skin,Down,Down,0.20170015272112501,0.17369009707913263,0.4669079102033095,0.42622483101661657,28,28,FALSE
REACTOME_SARS_COV_2_MODULATES_AUTOPHAGY,early_wound_vs_normal_skin,Down,Down,0.20202940550468526,0.15789521224762457,0.4670818205252975,0.4030713890432416,11,11,FALSE
REACTOME_ROLE_OF_PHOSPHOLIPIDS_IN_PHAGOCYTOSIS,early_wound_vs_normal_skin,Up,Up,0.2026337614089915,0.10203651556200012,0.4678905194343296,0.32118217096518714,80,80,FALSE
REACTOME_FGFR1B_LIGAND_BINDING_AND_ACTIVATION,early_wound_vs_normal_skin,Up,Up,0.20379642678438237,0.20603971096850285,0.4694421242947199,0.46490663867094734,7,7,FALSE
REACTOME_SUMOYLATION_OF_INTRACELLULAR_RECEPTORS,early_wound_vs_normal_skin,Down,Down,0.20381654797997087,0.20326298758342912,0.4694421242947199,0.46490663867094734,27,27,FALSE
REACTOME_PERK_REGULATES_GENE_EXPRESSION,early_wound_vs_normal_skin,Up,Up,0.20495197123087017,0.2441082336914209,0.47125690939636083,0.5103841960642659,31,31,FALSE
REACTOME_THE_RETINOID_CYCLE_IN_CONES_DAYLIGHT_VISION,early_wound_vs_normal_skin,Down,Down,0.20511726197882954,0.24386627663224908,0.47125690939636083,0.5103841960642659,4,4,FALSE
REACTOME_G0_AND_EARLY_G1,early_wound_vs_normal_skin,Up,Up,0.20537608746886948,0.2258365340664394,0.4712624828561574,0.4877644531305706,27,27,FALSE
REACTOME_AMYLOID_FIBER_FORMATION,early_wound_vs_normal_skin,Up,Up,0.20616962933819175,0.27602619613465174,0.4724934896802948,0.5426520527116043,64,64,FALSE
REACTOME_CATION_COUPLED_CHLORIDE_COTRANSPORTERS,early_wound_vs_normal_skin,Up,Up,0.20758502063450865,0.18296383664384963,0.4745512188626499,0.43773165050891855,7,7,FALSE
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_ADDITIONAL_CELL_CYCLE_GENES_WHOSE_EXACT_ROLE_IN_THE_P53_PATHWAY_REMAIN_UNCERTAIN,early_wound_vs_normal_skin,Down,Down,0.20764179591035592,0.19060742105096457,0.4745512188626499,0.4457206614397874,21,21,FALSE
REACTOME_DEVELOPMENTAL_CELL_LINEAGES,early_wound_vs_normal_skin,Up,Up,0.20784207354974601,0.1307664150714308,0.4745512188626499,0.3691991872523653,123,123,FALSE
REACTOME_CELLULAR_RESPONSE_TO_HYPOXIA,early_wound_vs_normal_skin,Up,Up,0.2085210906243208,0.1891510771744747,0.47551087415322785,0.4450591368585065,61,61,FALSE
REACTOME_METAL_ION_SLC_TRANSPORTERS,early_wound_vs_normal_skin,Up,Up,0.20887837257752395,0.21178580717032763,0.4757353764528984,0.46917371019857806,41,41,FALSE
REACTOME_SIGNALLING_TO_RAS,early_wound_vs_normal_skin,Up,Up,0.2094179147874708,0.15984446491839358,0.4763739200239744,0.4052332779586309,20,20,FALSE
REACTOME_NEGATIVE_REGULATION_OF_THE_PI3K_AKT_NETWORK,early_wound_vs_normal_skin,Up,Up,0.20976965941399645,0.22074213567585976,0.4764287623717885,0.4801467992570772,111,111,FALSE
REACTOME_NUCLEOTIDE_BINDING_DOMAIN_LEUCINE_RICH_REPEAT_CONTAINING_RECEPTOR_NLR_SIGNALING_PATHWAYS,early_wound_vs_normal_skin,Up,Up,0.20996044478843778,0.2763634541213588,0.4764287623717885,0.5426520527116043,56,56,FALSE
REACTOME_INTERLEUKIN_1_FAMILY_SIGNALING,early_wound_vs_normal_skin,Up,Up,0.21029145658979292,0.24453891806562647,0.4765914885475208,0.5103841960642659,135,135,FALSE
REACTOME_PROCESSING_OF_DNA_DOUBLE_STRAND_BREAK_ENDS,early_wound_vs_normal_skin,Up,Up,0.2107558656467993,0.2520184628813718,0.47705576485075996,0.5166439602437877,77,77,FALSE
REACTOME_CREB1_PHOSPHORYLATION_THROUGH_THE_ACTIVATION_OF_ADENYLATE_CYCLASE,early_wound_vs_normal_skin,Up,Up,0.21157202285962567,0.15226508485304643,0.47831411810085117,0.3964858110340003,11,11,FALSE
REACTOME_GABA_B_RECEPTOR_ACTIVATION,early_wound_vs_normal_skin,Up,Up,0.2118820982243562,0.20936269669842492,0.4784266542215807,0.4679162297736868,35,35,FALSE
REACTOME_KIDNEY_DEVELOPMENT,early_wound_vs_normal_skin,Up,Up,0.2122646094053161,0.17938465449192964,0.4787022724993509,0.4349722888603782,40,40,FALSE
REACTOME_AKT_PHOSPHORYLATES_TARGETS_IN_THE_NUCLEUS,early_wound_vs_normal_skin,Down,Down,0.212863344895827,0.1884054720444858,0.47894022158525473,0.44396058668944216,10,10,FALSE
REACTOME_GLYCOGEN_METABOLISM,early_wound_vs_normal_skin,Up,Up,0.21289127368615512,0.20444282469254546,0.47894022158525473,0.46490663867094734,26,26,FALSE
REACTOME_HOMOLOGOUS_DNA_PAIRING_AND_STRAND_EXCHANGE,early_wound_vs_normal_skin,Up,Up,0.21362033094776153,0.24535111840356927,0.47965461319209435,0.5107082170167161,43,43,FALSE
REACTOME_RESPIRATORY_SYNCYTIAL_VIRUS_RSV_GENOME_REPLICATION_TRANSCRIPTION_AND_TRANSLATION,early_wound_vs_normal_skin,Up,Up,0.21387487183712686,0.20845481483132972,0.47965461319209435,0.4679162297736868,17,17,FALSE
